CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
1,2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Osmanabad,Un-Aided,213019110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,117774,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142386,99659,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,137285,140270,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33.2472877,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.8406961,49.2213366,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9.9924981,5.2963241,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Osmanabad,Un-Aided,213024210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,52148,Null,Null,Null,83664,Null,Null,Null,Null,Null,98420,Null,79640,63620,75735,Null,99556,94138,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87742,Null,112911,51655,61764,Null,101761,95126,Null,Null,Null,Null,Null,76098,Null,Null,Null,135573,Null,Null,Null,Null,Null,Null,Null,28766,Null,Null,Null,Null,Null,Null,Null,Null,77.7994669,Null,Null,Null,59.9249812,Null,Null,Null,Null,Null,49.6143282,Null,62.7344336,71.6671025,65.1075350,Null,49.2213366,52.7523799,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57.7272051,Null,37.7324111,78.0359147,73.0265619,Null,47.3478734,52.5521047,Null,Null,Null,Null,Null,65.0367935,Null,Null,Null,12.6949825,Null,Null,Null,Null,Null,Null,Null,88.1444070
1,2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Osmanabad,Un-Aided,213037210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,99008,Null,Null,Null,135238,Null,Null,Null,Null,Null,142786,Null,137408,126352,119460,Null,134771,Null,Null,Null,Null,Null,135606,Null,Null,Null,Null,122460,Null,Null,Null,Null,Null,131399,113325,111986,Null,140573,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88373,Null,Null,Null,Null,Null,Null,Null,Null,49.5548073,Null,Null,Null,13.3162279,Null,Null,Null,Null,Null,1.0690173,Null,9.7383065,24.0591998,31.7228694,Null,13.5034179,Null,Null,Null,Null,Null,12.6949825,Null,Null,Null,Null,28.3793174,Null,Null,Null,Null,Null,18.2192293,37.6936381,38.9925740,Null,5.0035420,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56.7405028
1,2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Osmanabad,Un-Aided,213061210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,119117,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143014,102719,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,139011,120176,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,32.3095051,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.5107854,46.4499379,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.5928328,30.5964599,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",Osmanabad,Un-Aided,213099510,Artificial Intelligence and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,76705,Null,Null,Null,135871,Null,Null,Null,Null,Null,100692,Null,139760,93479,75586,Null,133902,131855,Null,Null,Null,Null,111162,Null,Null,Null,Null,Null,Null,Null,Null,134525,Null,106749,90010,63343,Null,108164,135002,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60632,Null,Null,Null,Null,Null,Null,Null,Null,64.4512569,Null,Null,Null,12.1380345,Null,Null,Null,Null,Null,48.0589023,Null,6.2955526,53.6496624,65.1075350,Null,15.1933187,17.7025465,Null,Null,Null,Null,39.7875296,Null,Null,Null,Null,Null,Null,Null,Null,13.8442673,Null,43.2248410,55.8997381,71.8303504,Null,42.5530244,13.3235504,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.3779089
1,2131,"Shree Tuljabhavani College of Engineering, Tuljapur",Tuljapur,Un-Aided,213119110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,112389,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,131552,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,113120,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,38.9045575,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18.1280678,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37.6936381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2131,"Shree Tuljabhavani College of Engineering, Tuljapur",Tuljapur,Un-Aided,213124210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,85997,Null,Null,Null,136451,Null,Null,128549,108655,Null,126140,Null,128603,119032,91774,Null,139141,94681,Null,Null,Null,Null,120101,134370,Null,Null,Null,Null,Null,Null,Null,98158,Null,117391,122156,86198,Null,Null,Null,Null,Null,Null,Null,137604,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69058,Null,Null,Null,Null,Null,Null,Null,Null,58.7124464,Null,Null,Null,11.2906846,Null,Null,21.7123399,42.2969628,Null,24.1305891,Null,21.5370732,32.3095051,54.6979992,Null,7.5603439,52.5567137,Null,Null,Null,Null,30.5964599,13.9344262,Null,Null,Null,Null,Null,Null,Null,49.6513702,Null,33.3408586,28.9238020,58.5474069,Null,Null,Null,Null,Null,Null,Null,9.4916141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.0354573
1,2131,"Shree Tuljabhavani College of Engineering, Tuljapur",Tuljapur,Un-Aided,213137210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142341,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.8963766,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2131,"Shree Tuljabhavani College of Engineering, Tuljapur",Tuljapur,Un-Aided,213161210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,141011,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,113378,120480,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110808,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,108890,Null,Null,Null,Null,Null,Null,Null,Null,4.1911023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37.6936381,30.5890703,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.9066862,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41.1609401
1,2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",Ambejogai,Un-Aided,213319110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,137586,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141805,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142608,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9.4916141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.9154061,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.4107346,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",Ambejogai,Un-Aided,213324210,Computer Science and Engineering,131104,Null,Null,Null,Null,Null,Null,Null,75180,105930,130308,Null,128161,108900,Null,86180,Null,Null,100121,Null,99658,82774,83474,Null,125524,91146,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,105246,Null,82801,69138,92851,Null,106124,140373,Null,Null,Null,Null,74487,131842,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48380,18.4453326,Null,Null,Null,Null,Null,Null,Null,65.3263316,43.6615489,19.6543598,Null,21.9114832,41.1609401,Null,58.5474069,Null,Null,49.0455617,Null,49.2213366,60.8798115,60.7504090,Null,25.2074392,55.2985075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44.4766130,Null,60.8798115,69.0354573,53.8156961,Null,43.5071268,5.2332748,Null,Null,Null,Null,65.9622938,17.7025465,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208
1,2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",Ambejogai,Un-Aided,213329310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,125226,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,125982,128698,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134620,132396,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25.3087578,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24.5412844,21.5370732,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13.8442673,16.9363708,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",Ambejogai,Un-Aided,213361210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,108616,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134154,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42.2969628,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,14.5915161,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",Ambejogai,Un-Aided,213384410,Electronics and Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,107173,Null,Null,Null,Null,Null,Null,Null,130371,Null,Null,Null,142556,116972,129906,Null,135662,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,111590,106628,Null,Null,Null,Null,Null,Null,Null,125682,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85077,Null,Null,Null,Null,Null,Null,Null,Null,42.9215913,Null,Null,Null,Null,Null,Null,Null,19.1048437,Null,Null,Null,1.4878398,34.1365462,20.1485207,Null,12.6949825,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.0377062,43.2248410,Null,Null,Null,Null,Null,Null,Null,24.8864926,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.8704519
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213419110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,135966,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142545,126691,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.7198075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.4878398,23.8907594,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13.9344262,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213424210,Computer Science and Engineering,131345,Null,Null,Null,Null,Null,Null,Null,47980,77450,Null,Null,60542,Null,Null,Null,Null,Null,61106,Null,66790,56132,55905,Null,66131,Null,Null,Null,Null,Null,Null,100791,Null,Null,Null,Null,Null,Null,Null,Null,Null,60502,57795,49314,Null,66490,93186,Null,Null,110893,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29529,18.2192293,Null,Null,Null,Null,Null,Null,Null,79.7413145,64.0952985,Null,Null,73.3779089,Null,Null,Null,Null,Null,73.2522683,Null,70.2813361,75.3496766,75.8673530,Null,70.6180504,Null,Null,Null,Null,Null,Null,48.0589023,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.3779089,75.1338688,79.2648162,Null,70.2813361,53.6496624,Null,Null,39.7875296,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.0318823
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213429310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,125824,Null,Null,Null,123214,123475,Null,Null,136613,Null,Null,Null,135553,114425,143016,Null,133064,132482,Null,Null,Null,Null,135071,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134029,115270,Null,135059,Null,Null,Null,Null,Null,137199,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,94846,Null,Null,Null,Null,Null,Null,Null,Null,24.8864926,Null,Null,Null,27.3241113,27.1450450,Null,Null,11.1520155,Null,Null,Null,12.8630551,36.3578395,0.5094452,Null,15.9315290,16.9363708,Null,Null,Null,Null,13.3188183,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.0249499,36.0298810,Null,13.3188183,Null,Null,Null,Null,Null,10.5813040,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.5567137
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213437810,Electronics Engineering ( VLSI Design and Technology),Null,Null,Null,Null,Null,Null,Null,Null,135060,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140774,116847,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143067,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,115504,Null,Null,Null,Null,Null,Null,Null,Null,13.3188183,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.7604085,34.1365462,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.4071570,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35.6245090
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213461510,Mechanical & Automation Engineering,Null,Null,Null,Null,Null,Null,Null,Null,141334,136162,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,128470,139784,Null,142946,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,133893,83300,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.7523084,11.6574699,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,21.7123399,6.1929085,Null,0.6648986,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.1933187,60.7504090,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213484410,Electronics and Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,87882,Null,141084,Null,Null,140588,Null,Null,Null,Null,109008,Null,131575,94832,86608,Null,105770,102436,Null,Null,Null,Null,118883,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134025,112797,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81396,Null,Null,Null,Null,Null,Null,Null,Null,57.7272051,Null,4.0506847,Null,Null,4.9855138,Null,Null,Null,Null,41.1609401,Null,18.1280678,52.5567137,58.1382561,Null,43.6615489,46.4534231,Null,Null,Null,Null,32.3660798,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.0249499,37.7324111,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61.4332053
1,2134,"Peoples Education Society's College of Engineering, Aurangabad",Aurangabad,Un-Aided,213491210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,75791,Null,Null,Null,120776,Null,Null,Null,Null,Null,83393,Null,104839,81430,71582,Null,91224,92817,Null,Null,Null,Null,Null,122025,Null,Null,Null,Null,Null,89734,Null,103927,Null,124549,74165,85292,Null,89905,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58694,Null,Null,Null,Null,Null,Null,Null,Null,65.0367935,Null,Null,Null,30.0860456,Null,Null,Null,Null,Null,60.7504090,Null,44.6898706,61.4332053,67.3938217,Null,55.2985075,53.8156961,Null,Null,Null,Null,Null,28.9238020,Null,Null,Null,Null,Null,55.9130075,Null,45.9472716,Null,26.0539861,66.0524144,58.8704519,Null,55.8997381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,74.4658288
1,2135,"Hi-Tech Institute of Technology, Aurangabad",Aurangabad,Un-Aided,213519110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,142287,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142756,139898,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,130329,136639,Null,Null,Null,Null,Null,Null,Null,141293,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.9827909,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.1148046,6.1669865,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,19.6543598,11.1520155,Null,Null,Null,Null,Null,Null,Null,3.8430355,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,2135,"Hi-Tech Institute of Technology, Aurangabad",Aurangabad,Un-Aided,213524210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,71371,106306,97537,Null,98834,81245,Null,84530,80282,Null,84246,Null,108336,83776,78745,Null,98863,85231,Null,Null,Null,Null,89115,80619,Null,Null,Null,Null,Null,Null,Null,89985,Null,121419,79227,84489,Null,112221,105283,Null,Null,Null,Null,86078,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57356,Null,Null,Null,Null,Null,Null,Null,Null,67.5703113,43.5071268,50.6107355,Null,49.5548073,61.4332053,Null,59.8623853,62.3996115,Null,59.9156802,Null,42.4233825,59.9249812,63.3857031,Null,49.5548073,58.8704519,Null,Null,Null,Null,56.6563970,61.6881259,Null,Null,Null,Null,Null,Null,Null,55.8997381,Null,29.3464077,62.7898492,59.8623853,Null,38.9045575,44.4766130,Null,Null,Null,Null,58.7124464,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.1476841
1,2135,"Hi-Tech Institute of Technology, Aurangabad",Aurangabad,Un-Aided,213561210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,114372,118383,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,129856,117872,121846,Null,128311,134758,Null,Null,Null,Null,Null,Null,Null,141599,Null,Null,Null,Null,Null,Null,Null,Null,115592,115264,Null,Null,Null,Null,Null,Null,Null,Null,138885,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,107387,Null,Null,Null,Null,Null,Null,Null,Null,36.3578395,32.6609746,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20.1485207,32.8844711,29.2444305,Null,21.9114832,13.5034179,Null,Null,Null,Null,Null,Null,Null,3.1878006,Null,Null,Null,Null,Null,Null,Null,Null,35.6213901,36.0298810,Null,Null,Null,Null,Null,Null,Null,Null,7.7309237,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42.9215913
1,2135,"Hi-Tech Institute of Technology, Aurangabad",Aurangabad,Un-Aided,213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Null,Null,Null,Null,Null,Null,Null,Null,84321,113233,Null,Null,129779,123261,Null,Null,Null,Null,89173,Null,127936,95763,84634,Null,127114,101299,Null,Null,Null,Null,95799,Null,Null,Null,Null,Null,Null,Null,Null,110947,Null,129720,108938,99234,Null,132186,Null,Null,Null,Null,Null,103398,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64255,Null,Null,Null,Null,Null,Null,Null,Null,59.8623853,37.6936381,Null,Null,20.3198986,27.3241113,Null,Null,Null,Null,56.6563970,Null,22.0314735,52.2415622,59.8623853,Null,23.2280676,47.3870980,Null,Null,Null,Null,52.2415622,Null,Null,Null,Null,Null,Null,Null,Null,39.7875296,Null,20.3198986,41.1609401,49.4761567,Null,17.0292573,Null,Null,Null,Null,Null,45.9664342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.4000828
1,2136,"Aditya Engineering College , Beed",Beed,Un-Aided,213619110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,125105,Null,Null,Null,Null,Null,Null,Null,137190,Null,Null,Null,Null,126696,124178,Null,Null,Null,Null,132627,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143185,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25.3087578,Null,Null,Null,Null,Null,Null,Null,10.5813040,Null,Null,Null,Null,23.8907594,26.2033481,Null,Null,Null,Null,16.3662375,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.1125281,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
