CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
2,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Pune,Un-Aided,627850710,Chemical Engineering,59897,Null,Null,Null,Null,Null,Null,Null,63245,86039,Null,Null,Null,Null,Null,Null,Null,Null,64456,Null,125525,65253,45665,Null,89183,82796,Null,92302,72297,Null,117643,Null,Null,Null,Null,Null,Null,Null,Null,78260,Null,Null,81401,64741,Null,84639,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82161,Null,Null,Null,Null,Null,Null,Null,33217,73.6426530,Null,Null,Null,Null,Null,Null,Null,71.9809302,58.7124464,Null,Null,Null,Null,Null,Null,Null,Null,71.4000828,Null,25.2074392,71.1698646,80.8641005,Null,56.6563970,60.8798115,Null,54.6296296,67.1534217,Null,33.2472877,Null,Null,Null,Null,Null,Null,Null,Null,63.6910141,Null,Null,61.4332053,71.3590844,Null,59.8623853,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61.2935921,Null,Null,Null,Null,Null,Null,Null,86.2561357
2,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Pune,Un-Aided,627861210,Mechanical Engineering,96381,Null,Null,Null,Null,Null,Null,Null,54687,Null,Null,Null,Null,Null,Null,86627,Null,Null,48933,Null,70242,55796,43137,Null,85354,Null,Null,58888,43696,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92902,62876,55874,Null,Null,Null,Null,56480,53827,Null,137937,97273,Null,Null,50426,47009,Null,Null,Null,Null,Null,Null,Null,16154,51.4762755,Null,Null,Null,Null,Null,Null,Null,76.6367377,Null,Null,Null,Null,Null,Null,58.1382561,Null,Null,79.3939394,Null,68.4014140,75.8958975,82.0912919,Null,58.8704519,Null,Null,74.1935484,81.5104589,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.8156961,72.3082536,75.8673530,Null,Null,Null,Null,75.3402820,76.8390440,Null,9.1883960,50.6107355,Null,Null,78.4065273,80.0408747,Null,Null,Null,Null,Null,Null,Null,93.5395473
2,6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Pune,Un-Aided,627862510,Mechanical Engineering[Sandwich],67083,Null,Null,Null,Null,Null,Null,Null,77336,127642,Null,Null,104313,Null,Null,138329,Null,Null,Null,Null,126413,99054,71664,Null,129566,Null,Null,111551,84663,Null,Null,73568,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97697,Null,Null,141860,80569,Null,Null,Null,Null,Null,Null,Null,Null,Null,116409,Null,Null,Null,Null,Null,Null,Null,47185,69.7774101,Null,Null,Null,Null,Null,Null,Null,64.0952985,22.8844711,Null,Null,45.8483896,Null,Null,8.7187144,Null,Null,Null,Null,24.0591998,49.5548073,67.3938217,Null,20.5666554,Null,Null,39.0377062,59.8623853,Null,Null,66.4309764,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50.2663166,Null,Null,2.6969482,61.6881259,Null,Null,Null,Null,Null,Null,Null,Null,Null,35.1345873,Null,Null,Null,Null,Null,Null,Null,79.8081214
2,6281,"Modern Education Society's College of Engineering, Pune",Pune,Un-Aided,628124510,Computer Engineering,26236,Null,43887,Null,Null,Null,Null,Null,15906,28117,14679,Null,18928,14622,Null,22419,Null,Null,14921,Null,19702,17986,14513,Null,29900,27735,Null,86317,Null,Null,38568,23177,Null,Null,Null,24027,Null,35976,Null,17057,Null,19190,17406,16264,Null,35314,Null,Null,Null,122753,Null,39410,Null,Null,Null,14960,18160,Null,Null,Null,Null,Null,Null,Null,12928,89.3527871,Null,81.4853713,Null,Null,Null,Null,Null,93.6419010,88.5133125,94.1946157,Null,92.4274364,94.2084790,Null,90.9347270,Null,Null,94.0755378,Null,92.1314889,92.8372688,94.2498036,Null,87.6993762,88.6736154,Null,58.5474069,Null,Null,84.0516274,90.6234798,Null,Null,Null,90.1978271,Null,85.1782223,Null,93.1853888,Null,92.2858954,93.0638884,93.5265773,Null,85.3534944,Null,Null,Null,28.1052376,Null,83.4300164,Null,Null,Null,94.0441452,92.7112048,Null,Null,Null,Null,Null,Null,Null,94.8869552
2,6281,"Modern Education Society's College of Engineering, Pune",Pune,Un-Aided,628137210,Electronics and Telecommunication Engg,54078,Null,63303,Null,Null,Null,Null,Null,30250,59316,Null,Null,45372,Null,Null,48053,Null,Null,31950,Null,35522,32653,29276,Null,77960,42742,Null,33854,29491,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35313,Null,35194,26696,27310,Null,58582,Null,Null,29007,30418,Null,Null,Null,Null,Null,30714,33721,Null,Null,Null,Null,Null,Null,Null,23222,76.7693871,Null,71.8303504,Null,Null,Null,Null,Null,87.5456222,74.1356658,Null,Null,80.9858625,Null,Null,79.7413145,Null,Null,86.8476463,Null,85.3410413,86.5566392,88.0751247,Null,63.9730640,82.2034564,Null,86.0392540,88.0318823,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.3534944,Null,85.3534944,89.1600241,88.8028432,Null,74.4658288,Null,Null,88.0989788,87.5056399,Null,Null,Null,Null,Null,87.3774785,86.0518493,Null,Null,Null,Null,Null,Null,Null,90.5963303
2,6281,"Modern Education Society's College of Engineering, Pune",Pune,Un-Aided,628161210,Mechanical Engineering,94453,Null,Null,Null,Null,Null,Null,Null,91833,Null,Null,Null,Null,Null,Null,Null,Null,Null,96090,Null,99191,88641,49761,Null,129991,82623,Null,95219,96078,Null,137710,Null,Null,Null,Null,Null,Null,Null,Null,96096,Null,102007,70905,77021,Null,138008,110673,Null,92567,Null,Null,Null,93180,Null,Null,89240,95169,Null,Null,Null,Null,Null,Null,Null,67214,52.7422372,Null,Null,Null,Null,Null,Null,Null,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null,Null,51.4762755,Null,49.4761567,56.7405028,78.7120349,Null,19.9324831,60.9799222,Null,52.5521047,51.4762755,Null,9.3640105,Null,Null,Null,Null,Null,Null,Null,Null,51.4762755,Null,46.8567142,67.9544349,64.2666767,Null,9.1883960,39.9066862,Null,54.0043616,Null,Null,Null,53.6496624,Null,Null,56.6563970,52.5521047,Null,Null,Null,Null,Null,Null,Null,69.6924231
2,6281,"Modern Education Society's College of Engineering, Pune",Pune,Un-Aided,628191610,Automation and Robotics,49148,Null,Null,Null,Null,Null,Null,Null,45100,74815,Null,Null,Null,72615,Null,Null,47368,Null,45890,Null,58732,46758,39107,Null,103427,57513,Null,50570,47615,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43979,Null,Null,44911,43399,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45384,49888,Null,Null,Null,Null,Null,Null,Null,40306,79.2648162,Null,Null,Null,Null,Null,Null,Null,81.0090469,65.4207881,Null,Null,Null,66.9527897,Null,Null,79.8081214,Null,80.7328826,Null,74.4658288,80.0793682,83.5642755,Null,45.9664342,75.1476841,Null,78.4065273,79.7907966,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.4853713,Null,Null,81.0174211,81.8555930,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.9858625,78.5775598,Null,Null,Null,Null,Null,Null,Null,83.2892137
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628224510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,9892,Null,Null,13701,Null,Null,Null,Null,Null,Null,Null,10937,Null,Null,Null,9743,Null,Null,22698,Null,Null,70512,Null,Null,Null,Null,Null,Null,11831,Null,Null,Null,10586,Null,Null,Null,10525,Null,Null,26840,Null,Null,Null,Null,Null,Null,Null,9866,Null,98526,Null,Null,Null,Null,Null,Null,7020,Null,Null,Null,Null,Null,Null,Null,Null,96.1258890,Null,Null,94.6161590,Null,Null,Null,Null,Null,Null,Null,95.7406780,Null,Null,Null,96.2137182,Null,Null,90.7704894,Null,Null,68.3823818,Null,Null,Null,Null,Null,Null,95.3703704,Null,Null,Null,95.8763655,Null,Null,Null,95.8847737,Null,Null,88.9909977,Null,Null,Null,Null,Null,Null,Null,96.1447502,Null,49.6143282,Null,Null,Null,Null,Null,Null,97.2746725
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628224610,Information Technology,11607,Null,Null,Null,Null,Null,Null,Null,10268,Null,Null,15599,Null,Null,12042,Null,Null,Null,Null,11997,Null,Null,Null,11210,Null,Null,24216,Null,Null,61844,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,12317,Null,Null,Null,11666,Null,Null,27792,Null,Null,76006,Null,Null,Null,Null,Null,Null,11017,Null,Null,Null,Null,Null,Null,9037,95.4434895,Null,Null,Null,Null,Null,Null,Null,96.0240060,Null,Null,93.8108199,Null,Null,95.2774853,Null,Null,Null,Null,95.3102907,Null,Null,Null,95.6542890,Null,Null,90.1789743,Null,Null,73.0265619,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95.1514675,Null,Null,Null,95.4015941,Null,Null,88.6695314,Null,Null,65.0367935,Null,Null,Null,Null,Null,Null,95.6910814,Null,Null,Null,Null,Null,Null,96.4933809
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628229310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,43971,Null,Null,77605,Null,Null,61974,Null,Null,69252,Null,51604,Null,Null,Null,49699,Null,Null,57956,Null,Null,50237,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,47813,Null,Null,59465,Null,Null,47416,Null,Null,Null,Null,Null,Null,34097,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.4853713,Null,Null,64.0952985,Null,Null,73.0265619,Null,Null,68.9337823,Null,78.0675570,Null,Null,Null,78.7120349,Null,Null,75.0737739,Null,Null,78.4161664,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.7807688,Null,Null,74.0797795,Null,Null,79.7907966,Null,Null,Null,Null,Null,Null,86.0109616,Null,Null,Null,Null,Null,Null,Null
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628237210,Electronics and Telecommunication Engg,27238,Null,Null,Null,Null,Null,Null,Null,20178,Null,Null,27793,Null,Null,Null,Null,Null,Null,Null,22932,Null,Null,Null,20760,Null,Null,30255,Null,Null,129758,Null,Null,37158,Null,Null,Null,Null,Null,Null,Null,21546,Null,Null,Null,18198,Null,Null,49340,Null,Null,19415,Null,Null,40596,Null,21266,Null,21038,Null,Null,Null,Null,Null,Null,14565,88.8621945,Null,Null,Null,Null,Null,Null,Null,91.7707151,Null,Null,88.6695314,Null,Null,Null,Null,Null,Null,Null,90.6834250,Null,Null,Null,91.6954239,Null,Null,87.5456222,Null,Null,20.3198986,Null,Null,84.4681938,Null,Null,Null,Null,Null,Null,Null,91.2629338,Null,Null,Null,92.6748971,Null,Null,79.2648162,Null,Null,92.1581140,Null,Null,83.2373857,Null,91.3483231,Null,91.4590348,Null,Null,Null,Null,Null,Null,94.2244022
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628246610,Instrumentation Engineering,Null,Null,Null,Null,Null,Null,Null,Null,52702,Null,Null,90742,Null,Null,Null,Null,Null,74720,Null,75580,Null,Null,Null,62304,Null,Null,94150,Null,Null,78173,Null,Null,74229,Null,Null,Null,Null,Null,Null,Null,63644,Null,Null,Null,61251,Null,Null,101740,Null,Null,70790,Null,Null,Null,Null,Null,Null,69968,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.4193548,Null,Null,55.4490884,Null,Null,Null,Null,Null,65.9622938,Null,65.1075350,Null,Null,Null,72.6119403,Null,Null,52.7523799,Null,Null,63.6910141,Null,Null,66.0524144,Null,Null,Null,Null,Null,Null,Null,71.6671025,Null,Null,Null,73.2522683,Null,Null,47.3478734,Null,Null,67.9544349,Null,Null,Null,Null,Null,Null,68.4014140,Null,Null,Null,Null,Null,Null,Null
2,6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Pune,Un-Aided Autonomous,628299510,Artificial Intelligence and Data Science,21446,Null,Null,Null,Null,Null,Null,Null,12843,Null,Null,17926,Null,Null,Null,Null,Null,Null,Null,14209,Null,Null,Null,13688,Null,Null,25623,Null,Null,86555,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15674,Null,Null,Null,14323,Null,Null,32559,Null,Null,Null,Null,Null,Null,Null,13772,Null,13013,Null,Null,Null,Null,Null,Null,9559,91.2940735,Null,Null,Null,Null,Null,Null,Null,94.9011991,Null,Null,92.8392664,Null,Null,Null,Null,Null,Null,Null,94.3894513,Null,Null,Null,94.6161590,Null,Null,89.5231349,Null,Null,58.1382561,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93.8067312,Null,Null,Null,94.3626357,Null,Null,86.6370673,Null,Null,Null,Null,Null,Null,Null,94.5800227,Null,94.8759338,Null,Null,Null,Null,Null,Null,96.2787373
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628300210,Aeronautical Engineering,79741,Null,Null,Null,Null,Null,133517,Null,46254,Null,Null,91639,Null,Null,132876,Null,Null,Null,Null,101175,Null,Null,Null,82754,Null,Null,100197,Null,Null,91664,Null,Null,136182,Null,Null,Null,Null,Null,73210,Null,94254,Null,Null,Null,78778,Null,Null,97746,Null,Null,86088,Null,Null,Null,Null,86404,Null,91421,Null,Null,Null,Null,Null,Null,Null,62.7344336,Null,Null,Null,Null,Null,15.5443322,Null,80.4126032,Null,Null,55.2709127,Null,Null,16.2396627,Null,Null,Null,Null,47.6387427,Null,Null,Null,60.9799222,Null,Null,48.9725355,Null,Null,54.6979992,Null,Null,11.4340144,Null,Null,Null,Null,Null,66.6716379,Null,52.7523799,Null,Null,Null,63.3857031,Null,Null,50.2663166,Null,Null,58.7124464,Null,Null,Null,Null,58.5474069,Null,55.2709127,Null,Null,Null,Null,Null,Null,Null
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628319110,Civil Engineering,138257,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71151,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57813,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8.8688138,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.7119280,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.1338688,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628324210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,23404,Null,Null,Null,Null,Null,32341,Null,Null,Null,Null,39083,Null,Null,Null,32264,Null,Null,57758,Null,Null,34024,Null,Null,46005,Null,Null,Null,Null,Null,Null,Null,37375,Null,Null,Null,25661,Null,Null,Null,Null,Null,32273,Null,Null,Null,Null,33564,Null,30613,Null,Null,Null,Null,Null,Null,19600,Null,Null,Null,Null,Null,Null,Null,Null,90.5447224,Null,Null,Null,Null,Null,86.6965956,Null,Null,Null,Null,83.5642755,Null,Null,Null,86.8382436,Null,Null,75.1338688,Null,Null,86.0109616,Null,Null,80.6210251,Null,Null,Null,Null,Null,Null,Null,84.4494892,Null,Null,Null,89.5231349,Null,Null,Null,Null,Null,86.8382436,Null,Null,Null,Null,86.1075077,Null,87.4150328,Null,Null,Null,Null,Null,Null,92.1445405
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628326310,Artificial Intelligence (AI) and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,39179,Null,Null,Null,Null,Null,47542,Null,Null,Null,Null,53398,Null,Null,Null,42646,Null,Null,79656,Null,Null,43579,Null,Null,Null,Null,Null,Null,Null,Null,54366,Null,Null,Null,Null,Null,42141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39783,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.5642755,Null,Null,Null,Null,Null,79.7907966,Null,Null,Null,Null,76.9213416,Null,Null,Null,82.2034564,Null,Null,62.7344336,Null,Null,81.8534982,Null,Null,Null,Null,Null,Null,Null,Null,76.7173434,Null,Null,Null,Null,Null,82.2515860,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.3890161,Null,Null,Null,Null,Null,Null,Null
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628329310,Electrical Engineering,122581,Null,Null,Null,Null,Null,Null,Null,66134,Null,Null,Null,Null,Null,108594,Null,Null,99472,Null,127695,Null,Null,Null,94386,Null,Null,133791,Null,Null,106425,Null,Null,106465,Null,Null,Null,Null,Null,Null,Null,119952,Null,Null,Null,92241,Null,Null,115853,Null,Null,116142,Null,Null,101578,Null,108975,Null,92514,Null,Null,Null,Null,Null,Null,39254,28.3793174,Null,Null,Null,Null,Null,Null,Null,70.6180504,Null,Null,Null,Null,Null,42.2969628,Null,Null,49.4761567,Null,22.6551453,Null,Null,Null,52.7422372,Null,Null,15.5096512,Null,Null,43.5071268,Null,Null,43.5071268,Null,Null,Null,Null,Null,Null,Null,30.9520229,Null,Null,Null,54.6296296,Null,Null,35.1726957,Null,Null,35.1345873,Null,Null,47.3478734,Null,41.1609401,Null,54.0043616,Null,Null,Null,Null,Null,Null,83.4300164
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628350310,Food Technology,Null,Null,Null,Null,Null,Null,Null,Null,135806,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,138594,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,107528,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,12.4194815,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8.1440818,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42.9215913,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628361210,Mechanical Engineering,111729,Null,Null,Null,Null,Null,Null,Null,93644,Null,Null,122846,Null,Null,Null,Null,Null,124249,Null,130015,Null,Null,Null,121946,Null,Null,139711,Null,Null,140739,Null,Null,142176,Null,Null,Null,Null,Null,Null,Null,129727,Null,Null,Null,125983,Null,Null,142580,Null,Null,Null,Null,Null,Null,Null,Null,Null,119915,Null,Null,Null,Null,Null,Null,Null,39.0377062,Null,Null,Null,Null,Null,Null,Null,53.1660451,Null,Null,28.1052376,Null,Null,Null,Null,Null,26.2033481,Null,19.9324831,Null,Null,Null,28.9238020,Null,Null,6.2955526,Null,Null,4.8612936,Null,Null,2.1291696,Null,Null,Null,Null,Null,Null,Null,20.3198986,Null,Null,Null,24.5412844,Null,Null,1.4227261,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.9520229,Null,Null,Null,Null,Null,Null,Null
2,6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Sangli,Un-Aided Autonomous,628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Null,Null,Null,Null,Null,Null,Null,Null,45370,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58654,Null,Null,Null,46931,Null,Null,63608,Null,Null,47274,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57150,Null,Null,Null,48033,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46868,Null,Null,Null,Null,Null,Null,35251,Null,Null,Null,Null,Null,Null,Null,Null,80.9858625,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,74.4658288,Null,Null,Null,80.0408747,Null,Null,71.6671025,Null,Null,79.8081214,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.1687111,Null,Null,Null,79.7413145,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.0793682,Null,Null,Null,Null,Null,Null,85.3534944
2,6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Baramati Dist.Pune,Un-Aided Autonomous,628419110,Civil Engineering,96143,Null,Null,Null,Null,Null,Null,Null,73813,Null,Null,106187,Null,Null,103359,Null,Null,Null,Null,116900,Null,Null,Null,100848,Null,Null,Null,Null,Null,106933,Null,Null,108667,Null,Null,Null,Null,Null,Null,Null,129345,Null,Null,Null,90793,Null,Null,111845,Null,Null,98380,Null,Null,Null,Null,108861,Null,107196,Null,Null,Null,Null,Null,Null,Null,51.4762755,Null,Null,Null,Null,Null,Null,Null,66.3914919,Null,Null,43.5071268,Null,Null,46.1690466,Null,Null,Null,Null,34.1365462,Null,Null,Null,47.6387427,Null,Null,Null,Null,Null,43.1162283,Null,Null,42.2969628,Null,Null,Null,Null,Null,Null,Null,20.9244385,Null,Null,Null,55.4490884,Null,Null,39.0377062,Null,Null,49.6143282,Null,Null,Null,Null,41.1609401,Null,42.9215913,Null,Null,Null,Null,Null,Null,Null
2,6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Baramati Dist.Pune,Un-Aided Autonomous,628424510,Computer Engineering,Null,Null,Null,Null,105476,Null,Null,Null,18747,Null,Null,Null,Null,Null,Null,Null,Null,31319,Null,22446,Null,Null,Null,20690,Null,Null,37136,Null,Null,21186,Null,Null,Null,Null,Null,Null,25238,Null,Null,Null,24257,Null,Null,Null,18130,Null,Null,Null,Null,Null,20303,Null,Null,Null,Null,21063,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44.0513989,Null,Null,Null,92.4838322,Null,Null,Null,Null,Null,Null,Null,Null,87.0718315,Null,90.9043132,Null,Null,Null,91.6954239,Null,Null,84.4681938,Null,Null,91.3774931,Null,Null,Null,Null,Null,Null,89.7218504,Null,Null,Null,90.1268014,Null,Null,Null,92.7333060,Null,Null,Null,Null,Null,91.7656790,Null,Null,Null,Null,91.4590348,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Baramati Dist.Pune,Un-Aided Autonomous,628424610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,23197,Null,Null,30187,Null,Null,Null,Null,Null,Null,Null,26881,Null,Null,Null,24732,Null,Null,36711,Null,Null,25043,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,28784,Null,Null,Null,25883,Null,Null,53690,Null,Null,23916,Null,Null,Null,Null,Null,Null,25506,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.5963303,Null,Null,87.6216398,Null,Null,Null,Null,Null,Null,Null,88.9909977,Null,Null,Null,89.9663300,Null,Null,84.5158411,Null,Null,89.8061335,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.1444070,Null,Null,Null,89.4065093,Null,Null,76.8406961,Null,Null,90.2424513,Null,Null,Null,Null,Null,Null,89.6901790,Null,Null,Null,Null,Null,Null,Null
2,6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Baramati Dist.Pune,Un-Aided Autonomous,628429310,Electrical Engineering,70601,Null,Null,Null,Null,Null,Null,Null,51922,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,94560,Null,Null,Null,61082,Null,Null,87758,Null,Null,63096,Null,Null,Null,Null,Null,Null,Null,Null,104802,Null,78213,Null,Null,Null,65944,Null,Null,100132,Null,Null,61616,Null,Null,Null,Null,64728,Null,68138,Null,Null,Null,Null,Null,Null,Null,67.9544349,Null,Null,Null,Null,Null,Null,Null,77.9969992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.7422372,Null,Null,Null,73.2522683,Null,Null,57.7272051,Null,Null,71.9809302,Null,Null,Null,Null,Null,Null,Null,Null,44.6898706,Null,63.6910141,Null,Null,Null,70.6180504,Null,Null,49.0455617,Null,Null,73.1851907,Null,Null,Null,Null,71.3590844,Null,69.5976990,Null,Null,Null,Null,Null,Null,Null
