CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
3,6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",Kolhapur,Un-Aided Autonomous,625037210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,45940,Null,Null,Null,Null,Null,Null,Null,Null,87891,Null,50461,Null,Null,Null,47967,Null,Null,Null,Null,Null,48185,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.7328826,Null,Null,Null,Null,Null,Null,Null,Null,57.7272051,Null,78.4065273,Null,Null,Null,79.7413145,Null,Null,Null,Null,Null,79.5863208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.4109953,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",Kolhapur,Un-Aided Autonomous,625050710,Chemical Engineering,103885,Null,Null,Null,Null,Null,Null,Null,102978,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,126041,Null,Null,Null,84923,Null,Null,Null,Null,Null,102292,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69176,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.9472716,Null,Null,Null,Null,Null,Null,Null,46.4499379,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24.5412844,Null,Null,Null,59.6839864,Null,Null,Null,Null,Null,46.8567142,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.0354573,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",Kolhapur,Un-Aided Autonomous,625061210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,50463,Null,Null,Null,Null,Null,97295,Null,Null,84353,Null,114153,Null,Null,Null,64313,Null,Null,137747,Null,Null,74615,Null,Null,127686,Null,Null,Null,Null,Null,Null,Null,114586,Null,Null,Null,112430,Null,Null,Null,Null,Null,71253,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.4065273,Null,Null,Null,Null,Null,50.6107355,Null,Null,59.8623853,Null,36.5842646,Null,Null,Null,71.4000828,Null,Null,9.3640105,Null,Null,65.9622938,Null,Null,22.6551453,Null,Null,Null,Null,Null,Null,Null,36.3578395,Null,Null,Null,38.9045575,Null,Null,Null,Null,Null,67.5703113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",Kolhapur,Un-Aided Autonomous,625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Null,Null,Null,Null,Null,Null,Null,Null,23294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33088,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31393,Null,Null,89885,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.5702023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.3437564,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.0556299,Null,Null,55.8997381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",Kolhapur,Un-Aided Autonomous,625091210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48357,Null,Null,Null,40977,Null,Null,61799,Null,Null,41288,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24858,Null,Null,58445,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208,Null,Null,Null,83.0041152,Null,Null,73.0265619,Null,Null,82.5401330,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.9662416,Null,Null,74.8671904,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626519110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88403,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,108687,Null,Null,Null,Null,Null,Null,Null,Null,Null,127983,Null,Null,Null,Null,Null,Null,Null,Null,Null,80391,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56.7405028,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42.2969628,Null,Null,Null,Null,Null,Null,Null,Null,Null,22.0314735,Null,Null,Null,Null,Null,Null,Null,Null,Null,62.3996115
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626524210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7494,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27922,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97.1224198,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.6173431,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626524610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31310,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29444,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.0718315,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.0318823,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626537210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49155,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41714,Null,Null,Null,Null,Null,Null,Null,Null,Null,44553,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.2648162,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.3346823,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.1192722,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626561510,Mechanical & Automation Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61922,Null,Null,Null,Null,Null,Null,Null,Null,Null,142005,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.0265619,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.4494864,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6265,"Walchand Institute of Technology, Solapur",Solapur,Un-Aided Autonomous Religious Minority - Jain,626584410,Electronics and Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37547,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26302,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35404,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84.4304792,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.3527871,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.3410413
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626708210,Bio Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,109758,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40.6521983,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,119813,Null,109964,Null,Null,Null,93500,Null,Null,103572,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95502,Null,Null,Null,Null,Null,Null,Null,Null,Null,47458,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.9520229,Null,39.9699925,Null,Null,Null,53.6496624,Null,Null,45.9664342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.2466614,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.7907966,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626724210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,10667,Null,Null,Null,Null,Null,Null,Null,Null,14440,Null,Null,Null,Null,Null,11237,Null,Null,16467,Null,Null,98649,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40713,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95.8529269,Null,Null,Null,Null,Null,Null,Null,Null,94.3248312,Null,Null,Null,Null,Null,95.6228329,Null,Null,93.4566198,Null,Null,49.6143282,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.1704016,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626726210,Computer Science and Business Systems,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24517,Null,Null,Null,20019,Null,Null,27757,Null,Null,21113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,21204,Null,Null,70459,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17303,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.0488423,Null,Null,Null,91.8892630,Null,Null,88.6695314,Null,Null,91.4358152,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91.3774931,Null,Null,68.3823818,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93.0962600
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626729310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33691,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73656,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.0518493,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66.4309764,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626737210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,24204,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34235,Null,Null,Null,25504,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52828,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.1789743,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.9227307,Null,Null,Null,89.6901790,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.4193548,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626761210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,60919,Null,Null,Null,Null,Null,70531,Null,Null,Null,Null,75127,Null,Null,Null,61510,Null,Null,113424,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,122633,Null,Null,Null,79349,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66458,Null,60334,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.2701208,Null,Null,Null,Null,Null,68.3823818,Null,Null,Null,Null,65.3263316,Null,Null,Null,73.1851907,Null,Null,37.1297299,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,28.3793174,Null,Null,Null,62.7898492,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.5106049,Null,73.4109953,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24478,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8443,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.0942655,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96.7141785
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626791210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13002,Null,Null,Null,Null,Null,13902,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,94.8759338,Null,Null,Null,Null,Null,94.5454545,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Kolhapur,Un-Aided Autonomous,626792210,Civil and Environmental Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,133879,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95079,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.1933187,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.5521047,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Warananagar,Un-Aided Autonomous,626819110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,132264,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,104259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17.0292573,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.8483896,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Warananagar,Un-Aided Autonomous,626824210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,27976,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50712,Null,Null,Null,37606,Null,Null,68023,Null,Null,Null,Null,Null,Null,Null,Null,Null,66686,Null,Null,Null,52654,Null,Null,Null,37350,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27264,Null,Null,Null,Null,Null,Null,Null,Null,88.5960295,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.3430016,Null,Null,Null,84.3950599,Null,Null,69.5976990,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.2813361,Null,Null,Null,77.4193548,Null,Null,Null,84.4494892,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.8621945
3,6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Warananagar,Un-Aided Autonomous,626837210,Electronics and Telecommunication Engg,106597,Null,Null,Null,Null,Null,Null,Null,46301,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70809,Null,Null,Null,47638,Null,Null,96718,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50177,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24103,43.2248410,Null,Null,Null,Null,Null,Null,Null,80.4126032,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.9544349,Null,Null,Null,79.7907966,Null,Null,51.0567213,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.4161664,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.1850615
3,6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Warananagar,Un-Aided Autonomous,626850710,Chemical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120034,Null,Null,Null,55660,Null,Null,130437,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93867,Null,Null,Null,Null,Null,Null,Null,Null,Null,84569,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.5964599,Null,Null,Null,75.8958975,Null,Null,19.1048437,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.1660451,Null,Null,Null,Null,Null,Null,Null,Null,Null,59.8623853,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Warananagar,Un-Aided Autonomous,626861210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,106885,Null,Null,134577,Null,Null,135096,Null,Null,Null,Null,129781,Null,Null,Null,128024,Null,Null,132518,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,112346,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43.1162283,Null,Null,13.8442673,Null,Null,13.3188183,Null,Null,Null,Null,20.3198986,Null,Null,Null,22.0314735,Null,Null,16.3662375,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,38.9045575,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
